ZdAId;ZdAVersion;ZdACreated;ZdAChanged;ZdAName;ZdAXEpsg2154;ZdAYEpsg2154;ZdCId;ZdAPostalRegion;ZdATown;ZdAType
491155;1560899-1564406;2024-03-20T20:16:32+01:00;2024-04-02T10:17:35+02:00;Les Renouillers;644849;6869727;491328;92025;Colombes;onstreetBus
51009;863062-863063;2014-12-29T00:00:00+01:00;2024-04-02T09:54:19+02:00;National 1 / Piscine;651984;6881776;66649;95229;Ézanville;onstreetBus
47514;1182790-1564282;2014-12-29T00:00:00+01:00;2024-04-02T09:49:54+02:00;Les Bourguignons / Paul Fort;652412;6881775;66651;95229;Ézanville;onstreetBus
473342;1092445-1106622;2019-03-12T00:00:00+01:00;2024-03-29T14:51:20+01:00;Gare d'Osny (D92);631093;6885216;66977;95476;Osny;onstreetBus
44451;1206982-740455;2014-12-29T00:00:00+01:00;2024-03-27T17:23:15+01:00;Le Plessis Mornay / Péage de Longvilliers;625247;6829982;59946;78349;Longvilliers;onstreetBus
473644;1101093-71972;2019-03-19T00:00:00+01:00;2024-03-27T11:35:45+01:00;Ourcq;655071;6865423;71972;75119;Paris 19e;onstreetBus
472751;1081553-1099761;2019-03-07T20:40:07+01:00;2024-03-27T11:09:27+01:00;Us;624818;6889511;67131;95625;Us;onstreetBus
57957;57957-71483;2014-12-29T15:31:51+01:00;2024-03-26T14:10:49+01:00;Louis Rouquier;647305;6865627;71483;92051;Neuilly-sur-Seine;onstreetBus
479474;1200690-1200691;2020-05-22T00:00:00+02:00;2024-03-26T13:57:59+01:00;Jean Longuet;649599;6855845;479475;92007;Bagneux;onstreetBus
58933;58933-836342;2014-12-29T15:31:51+01:00;2024-03-26T13:46:14+01:00;Centre Commercial du Moulin;642979;6854716;69476;92048;Meudon;onstreetBus
58389;1306121-1306122;2014-12-29T00:00:00+01:00;2024-03-26T13:36:53+01:00;Alsace - Lorraine;660836;6866531;72420;93053;Noisy-le-Sec;onstreetBus
46082;46082-72262;2014-12-29T15:31:51+01:00;2024-03-26T13:24:59+01:00;Pont du Canal;652887;6869747;72262;93066;Saint-Denis;onstreetBus
57953;57953-70290;2014-12-29T15:31:51+01:00;2024-03-26T12:44:48+01:00;Pluchet;648650;6855735;70290;92007;Bagneux;onstreetBus
44698;44698-72511;2014-12-29T15:31:51+01:00;2024-03-25T09:39:19+01:00;Route d'Aulnay - Jean Moulin;661985;6868145;72511;93010;Bondy;onstreetBus
52762;52762-71682;2014-12-29T15:31:51+01:00;2024-03-25T09:23:44+01:00;Roublot;660325;6861344;71682;94033;Fontenay-sous-Bois;onstreetBus
45645;1353855-1353854;2014-12-29T00:00:00+01:00;2024-03-25T09:22:06+01:00;Place des Grès;656390;6862242;71754;75120;Paris 20e;onstreetBus
47715;47715-70245;2014-12-29T15:31:51+01:00;2024-03-25T09:18:47+01:00;Centre Bus;646799;6855300;70245;92032;Fontenay-aux-Roses;onstreetBus
50388;50388-71843;2014-12-29T15:31:51+01:00;2024-03-25T09:15:59+01:00;Marie-Anne Colombier;657262;6863573;71843;93006;Bagnolet;onstreetBus
46096;46096-72627;2014-12-29T15:31:51+01:00;2024-03-25T09:09:11+01:00;Rue de l'Union;654843;6870025;72627;93027;La Courneuve;onstreetBus
57258;57258-71715;2014-12-29T15:31:51+01:00;2024-03-25T09:06:35+01:00;Louis Auroux;662927;6861712;71715;94033;Fontenay-sous-Bois;onstreetBus
51297;51297-69740;2014-12-29T15:31:51+01:00;2024-03-25T08:38:15+01:00;Rue du Four;656442;6850616;69740;94022;Choisy-le-Roi;onstreetBus
46157;46157-72613;2014-12-29T15:31:51+01:00;2024-03-25T08:18:37+01:00;Foch - Marne;660701;6869812;72613;93007;Le Blanc-Mesnil;onstreetBus
49783;49783-68873;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Freyssinet;672507;6872157;68873;77514;Villeparisis;onstreetBus
57548;57548-1232804;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Reneuse;671242;6872552;68896;77514;Villeparisis;onstreetBus
54792;54792-1464422;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Parc d'Activités de l'Ambrésis;672492;6871865;487098;77514;Villeparisis;onstreetBus
491030;1558293-1560856;2024-03-11T10:29:13+01:00;2024-03-20T14:22:45+01:00;Avenue de l'Ouest;663843;6863975;491146;93049;Neuilly-Plaisance;onstreetBus
477259;1182381-1232777;2019-07-11T00:00:00+02:00;2024-03-20T13:25:45+01:00;Mitheuil RD934;703868;6857602;477260;77320;Mouroux;onstreetBus
58418;1413880-1413881;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Général de Gaulle;714478;6848756;73785;77113;Chevru;onstreetBus
44324;44324-68852;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Petit Morin;708989;6871491;68852;77183;La Ferté-sous-Jouarre;onstreetBus
421877;1410783-1410782;2016-03-14T21:19:16+01:00;2024-03-20T13:25:45+01:00;Centre d'Imagerie Médicale;707197;6856540;421878;77131;Coulommiers;onstreetBus
49291;49291-68022;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Lycée Jules Ferry;706619;6858240;68022;77131;Coulommiers;onstreetBus
49281;1182310-1182311;2014-12-29T00:00:00+01:00;2024-03-20T13:25:45+01:00;Charot Ecole Maternelle;707086;6857895;67989;77131;Coulommiers;onstreetBus
49276;49276-67985;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Calvaire;707305;6857859;67985;77131;Coulommiers;onstreetBus
49304;1410401-1410400;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Vaux Avenue Robert Elvert;706069;6855926;67891;77131;Coulommiers;onstreetBus
49414;49414-68052;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Chicotets;702705;6858578;68052;77320;Mouroux;onstreetBus
49463;1182339-1182340;2014-12-29T00:00:00+01:00;2024-03-20T13:25:45+01:00;Mazagran;714296;6860353;68168;77406;Saint-Denis-lès-Rebais;onstreetBus
473431;1532293-63594;2019-03-13T00:00:00+01:00;2024-03-19T10:33:41+01:00;Gare du Petit Jouy - Les Loges;637199;6852556;63594;78343;Les Loges-en-Josas;onstreetBus
416486;666462-1363962;2015-05-12T21:53:59+02:00;2024-03-19T10:26:52+01:00;Sainte Odile;663170;6863232;71812;93064;Rosny-sous-Bois;onstreetBus
58094;58094-1301982;2014-12-29T15:31:51+01:00;2024-03-19T09:50:44+01:00;Denis Papin;660680;6866666;482354;93053;Noisy-le-Sec;onstreetBus
463356;1026892-71853;2019-01-30T00:00:00+01:00;2024-03-19T08:51:25+01:00;Belleville;654311;6863763;71853;75119;Paris 19e;onstreetBus
482875;1351703-71940;2021-11-12T00:00:00+01:00;2024-03-19T08:45:46+01:00;Jaurès - Stalingrad;653822;6864875;71940;75119;Paris 19e;onstreetBus
57110;57110-71791;2014-12-29T15:31:51+01:00;2024-03-18T14:22:05+01:00;Missak Manouchian;663078;6862785;71791;93064;Rosny-sous-Bois;onstreetBus
416673;667338-667340;2015-05-12T21:59:24+02:00;2024-03-18T14:17:06+01:00;Piscine;662034;6863616;416674;93064;Rosny-sous-Bois;onstreetBus
50532;50532-1244075;2014-12-29T15:31:51+01:00;2024-03-18T14:02:27+01:00;Les Marnaudes;662641;6864937;71946;93064;Rosny-sous-Bois;onstreetBus
45351;45351-71014;2014-12-29T15:31:51+01:00;2024-03-08T15:22:50+01:00;Colonel Pierre Avia;646824;6859112;71014;75115;Paris 15e;onstreetBus
42153;42153-63305;2014-12-29T15:31:51+01:00;2024-03-07T15:32:44+01:00;Abbaye Cimetière;640870;6848337;63305;91635;Vauhallan;onstreetBus
58309;58309-72770;2014-12-29T15:31:51+01:00;2024-03-07T11:49:39+01:00;Centre Ville de Dugny;657176;6872875;72770;93030;Dugny;onstreetBus
45921;45921-70293;2014-12-29T15:31:51+01:00;2024-03-07T11:47:30+01:00;Colonel Fabien;651407;6855763;70293;94003;Arcueil;onstreetBus
51244;663521-1365370;2014-12-29T00:00:00+01:00;2024-03-07T10:44:50+01:00;Pierre Curie;662484;6865909;483403;93010;Bondy;onstreetBus
57254;57254-71757;2014-12-29T15:31:51+01:00;2024-03-07T10:44:24+01:00;Victor Hugo;661373;6862233;71757;94033;Fontenay-sous-Bois;onstreetBus
50950;50950-70806;2014-12-29T15:31:51+01:00;2024-03-07T09:24:57+01:00;Les Houtraits;641585;6863366;70806;92063;Rueil-Malmaison;onstreetBus
47363;47363-70581;2014-12-29T15:31:51+01:00;2024-03-06T17:43:29+01:00;Groupe scolaire Brossolette;644532;6857890;70581;92048;Meudon;onstreetBus
46301;46301-69668;2014-12-29T15:31:51+01:00;2024-03-06T17:27:58+01:00;Rue des Quinze Arpents;654635;6849730;69668;94054;Orly;onstreetBus
50651;50651-72180;2014-12-29T15:31:51+01:00;2024-03-05T16:41:43+01:00;Félix Faure;645293;6868598;72180;92025;Colombes;onstreetBus
51192;51192-63014;2014-12-29T15:31:51+01:00;2024-03-05T14:22:23+01:00;Mairie;650943;6845299;63014;91432;Morangis;onstreetBus
57237;57237-1632707;2014-12-29T15:31:51+01:00;2024-03-05T14:17:59+01:00;Puvis de Chavannes;643972;6866839;72068;92026;Courbevoie;onstreetBus
51111;51111-71994;2014-12-29T15:31:51+01:00;2024-03-05T14:11:57+01:00;8 mai 1945;656735;6865748;71994;93055;Pantin;onstreetBus
45961;45961-70166;2014-12-29T15:31:51+01:00;2024-03-05T14:01:25+01:00;Aristide Briand;650151;6854681;70166;94016;Cachan;onstreetBus
45962;45962-70156;2014-12-29T15:31:51+01:00;2024-03-05T13:59:17+01:00;Cité Jardins - Victor Hugo;650234;6854601;70156;94016;Cachan;onstreetBus
58474;58474-69903;2014-12-29T15:31:51+01:00;2024-03-05T13:57:54+01:00;Blondeaux - Ecoles;650681;6852515;69903;94038;L'Haÿ-les-Roses;onstreetBus
44423;44423-73703;2014-12-29T15:31:51+01:00;2024-03-05T13:46:26+01:00;Place Henri Deudon;654877;6845628;73703;91027;Athis-Mons;onstreetBus
44553;44553-70696;2014-12-29T15:31:51+01:00;2024-03-05T13:23:55+01:00;Pradier;640825;6859125;70696;92077;Ville-d'Avray;onstreetBus
57261;1273387-1273388;2014-12-29T00:00:00+01:00;2024-03-05T13:14:20+01:00;Léonard de Vinci;644101;6866597;481055;92026;Courbevoie;onstreetBus
52169;52169-72748;2014-12-29T15:31:51+01:00;2024-03-05T13:02:15+01:00;Trois Rivières;655456;6872377;72748;93072;Stains;onstreetBus
45929;45929-1229988;2014-12-29T15:31:51+01:00;2024-03-05T11:04:20+01:00;Maison des Gardes;651120;6856078;480546;94003;Arcueil;onstreetBus
426941;1102404-1273530;2017-09-22T00:00:00+02:00;2024-02-29T15:46:37+01:00;Voltaire - Montreuil;655365;6861375;481056;75111;Paris 11e;onstreetBus
51172;51172-60959;2014-12-29T15:31:51+01:00;2024-02-29T15:28:49+01:00;Martinière;651914;6841822;60959;91589;Savigny-sur-Orge;onstreetBus
50558;50558-72548;2014-12-29T15:31:51+01:00;2024-02-29T15:10:02+01:00;Jane Joye;659529;6868822;72548;93029;Drancy;onstreetBus
47765;47765-69520;2014-12-29T15:31:51+01:00;2024-02-29T14:49:29+01:00;Les Capucins;642463;6857730;69520;92072;Sèvres;onstreetBus
50648;50648-72141;2014-12-29T15:31:51+01:00;2024-02-29T14:33:25+01:00;Jean Bonal;645427;6867828;72141;92035;La Garenne-Colombes;onstreetBus
42853;42853-749537;2014-12-29T15:31:51+01:00;2024-02-29T14:28:59+01:00;Division Leclerc - Courtillières;656627;6868346;72516;93055;Pantin;onstreetBus
45981;45981-70114;2014-12-29T15:31:51+01:00;2024-02-29T13:41:59+01:00;Cuverons;648898;6854408;70114;92007;Bagneux;onstreetBus
50560;50560-72555;2014-12-29T15:31:51+01:00;2024-02-29T13:40:16+01:00;Jules Auffret;660541;6868938;72555;93029;Drancy;onstreetBus
51148;51148-70740;2014-12-29T15:31:51+01:00;2024-02-29T13:37:09+01:00;Sylvain Vigneras;640809;6861053;70740;92033;Garches;onstreetBus
57948;57948-63006;2014-12-29T15:31:51+01:00;2024-02-29T13:34:14+01:00;Rue de la Paix;651938;6845229;63006;91432;Morangis;onstreetBus
50612;50612-70798;2014-12-29T15:31:51+01:00;2024-02-29T11:11:53+01:00;Les Bons Raisins;642428;6863154;70798;92073;Suresnes;onstreetBus
42787;42787-1325587;2014-12-29T15:31:51+01:00;2024-02-29T11:08:14+01:00;Croix d'Arcueil;650505;6856345;70376;94003;Arcueil;onstreetBus
44154;1306897-1306898;2014-12-29T00:00:00+01:00;2024-02-29T10:59:08+01:00;Montaigne - François 1er;649112;6863222;71300;75108;Paris 8e;onstreetBus
45427;45427-71181;2014-12-29T15:31:51+01:00;2024-02-29T10:47:34+01:00;Perrichont;646597;6861345;71181;75116;Paris 16e;onstreetBus
53694;1361358-1361356;2014-12-29T00:00:00+01:00;2024-02-29T10:40:51+01:00;Jules Ferry - Ferrer;652090;6853302;69997;94038;L'Haÿ-les-Roses;onstreetBus
45373;1186032-1186033;2014-12-29T00:00:00+01:00;2024-02-29T10:36:08+01:00;Morillons / Collège Modigliani;649054;6859284;74054;75115;Paris 15e;onstreetBus
45491;45491-71486;2014-12-29T15:31:51+01:00;2024-02-29T10:32:54+01:00;Marché des Batignolles;650068;6865733;71486;75117;Paris 17e;onstreetBus
53143;53143-64991;2014-12-29T15:31:51+01:00;2024-02-29T10:25:11+01:00;Les Messiers;643929;6871650;64991;95018;Argenteuil;onstreetBus
45343;45343-71188;2014-12-29T15:31:51+01:00;2024-02-29T10:20:08+01:00;Rue Rouelle;647896;6861320;71188;75115;Paris 15e;onstreetBus
412381;684527-684528;2015-02-12T17:36:29+01:00;2024-02-29T10:17:32+01:00;Lamartine (Rue Sainte-Colombe);653062;6853614;412688;94076;Villejuif;onstreetBus
53693;53693-70015;2014-12-29T15:31:51+01:00;2024-02-29T10:16:55+01:00;Gustave Charpentier;652939;6853357;70015;94038;L'Haÿ-les-Roses;onstreetBus
58460;58460-69887;2014-12-29T15:31:51+01:00;2024-02-29T10:16:20+01:00;Piscine;654605;6852298;69887;94073;Thiais;onstreetBus
47389;47389-810821;2014-12-29T15:31:51+01:00;2024-02-29T09:43:26+01:00;Collège La Malmaison;639047;6864038;70838;92063;Rueil-Malmaison;onstreetBus
50696;50696-70512;2014-12-29T15:31:51+01:00;2024-02-29T09:32:13+01:00;Hôpital Percy;645490;6857404;70512;92023;Clamart;onstreetBus
43403;1206936-1206937;2014-12-29T00:00:00+01:00;2024-02-28T13:42:40+01:00;INRAE Château;639475;6851997;63513;78322;Jouy-en-Josas;onstreetBus
50789;50789-70037;2014-12-29T15:31:51+01:00;2024-02-27T13:19:06+01:00;Rue des Jardins;651139;6853599;70037;94038;L'Haÿ-les-Roses;onstreetBus
46579;46579-655210;2014-12-29T15:31:51+01:00;2024-02-27T13:18:13+01:00;La Saussaye - D'Argenson;645937;6865661;71479;92051;Neuilly-sur-Seine;onstreetBus
57940;57940-63198;2014-12-29T15:31:51+01:00;2024-02-27T13:12:35+01:00;Ampère Sud;646027;6846830;63198;91377;Massy;onstreetBus
58189;58189-63102;2014-12-29T15:31:51+01:00;2024-02-26T10:43:25+01:00;ENSTA - Les Joncherettes;642521;6845840;63102;91477;Palaiseau;onstreetBus
44580;1249384-1249385;2014-12-29T00:00:00+01:00;2024-02-22T18:25:56+01:00;Pyrénées;654893;6863930;71864;75119;Paris 19e;metroStation
50437;50437-70274;2014-12-29T15:31:51+01:00;2024-02-22T13:07:39+01:00;Place du 8 mai 1945;652619;6855531;70274;94076;Villejuif;onstreetBus
50706;1201073-1201074;2014-12-29T00:00:00+01:00;2024-02-22T13:00:14+01:00;La Pérouse;655601;6866970;72444;93055;Pantin;onstreetBus
58232;58232-70591;2014-12-29T15:31:51+01:00;2024-02-20T12:38:32+01:00;Gabriel Péri - André Coin;648593;6857914;70591;92046;Malakoff;onstreetBus
50703;50703-73668;2014-12-29T15:31:51+01:00;2024-02-20T11:02:42+01:00;Congo;655983;6866081;73668;93055;Pantin;onstreetBus
58170;58170-73012;2014-12-29T15:31:51+01:00;2024-02-20T10:32:04+01:00;Stade A. Marin;663643;6855697;73012;94068;Saint-Maur-des-Fossés;onstreetBus
50225;50225-70011;2014-12-29T15:31:51+01:00;2024-02-20T10:18:59+01:00;Stade d'Alfortville;657858;6853364;70011;94002;Alfortville;onstreetBus
473739;1102486-1338481;2019-03-19T00:00:00+01:00;2024-02-20T09:26:07+01:00;Saint-François-Xavier;649687;6861460;71204;75107;Paris 7e;onstreetBus
58370;58370-71774;2014-12-29T15:31:51+01:00;2024-02-19T15:37:56+01:00;Saint-Just;660076;6862549;71774;93048;Montreuil;onstreetBus
58457;58457-70256;2014-12-29T15:31:51+01:00;2024-02-19T14:21:54+01:00;Hector Berlioz;658862;6855401;70256;94046;Maisons-Alfort;onstreetBus
44277;44277-71561;2014-12-29T15:31:51+01:00;2024-02-19T14:20:24+01:00;Patay - Tolbiac;653834;6858807;71561;75113;Paris 13e;onstreetBus
58071;1247087-1247088;2014-12-29T00:00:00+01:00;2024-02-15T16:10:37+01:00;Carré des Arts;665973;6834974;62340;77251;Lieusaint;onstreetBus
57018;57018-62423;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Olympe de Gouges;667715;6836896;62423;77251;Lieusaint;onstreetBus
57727;1247369-1247370;2014-12-29T00:00:00+01:00;2024-02-15T16:10:37+01:00;Haut du Breuil;669045;6840484;62539;77122;Combs-la-Ville;onstreetBus
56394;729837-729838;2014-12-29T00:00:00+01:00;2024-02-15T16:10:37+01:00;Montgolfière;670656;6830546;62214;77067;Cesson;onstreetBus
53420;1247518-1247519;2014-12-29T00:00:00+01:00;2024-02-15T16:10:37+01:00;Tour d'Aleron;668492;6840057;62528;77122;Combs-la-Ville;onstreetBus
53426;53426-62546;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Brandons;667530;6840612;62546;77122;Combs-la-Ville;onstreetBus
53435;53435-62527;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;La Coupole;667991;6840053;62527;77122;Combs-la-Ville;onstreetBus
53448;53448-62495;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Route de Moissy;668288;6839333;62495;77122;Combs-la-Ville;onstreetBus
53469;53469-62446;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Saule de la Chasse;666708;6837571;62446;77251;Lieusaint;onstreetBus
53413;53413-62081;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Jasmin;670332;6828055;62081;77067;Cesson;onstreetBus
53569;53569-1376010;2014-12-29T15:31:51+01:00;2024-02-15T16:10:37+01:00;Le Fresne;663797;6835185;62348;91573;Saint-Pierre-du-Perray;onstreetBus
420213;730030-730031;2015-10-07T00:00:00+02:00;2024-02-15T16:10:37+01:00;Levant Marguerite Perey;667692;6835665;420214;77251;Lieusaint;onstreetBus
48616;1135708-1558693;2014-12-29T00:00:00+01:00;2024-02-15T15:08:18+01:00;Borgnis Desbordes;635589;6855348;63875;78646;Versailles;onstreetBus
48720;48720-63123;2014-12-29T15:31:51+01:00;2024-02-15T15:08:18+01:00;Vallée;631466;6846259;63123;78575;Saint-Rémy-lès-Chevreuse;onstreetBus
44467;44467-63801;2014-12-29T15:31:51+01:00;2024-02-15T15:08:18+01:00;Pont Colbert;637557;6854541;63801;78322;Jouy-en-Josas;onstreetBus
52900;52900-63504;2014-12-29T15:31:51+01:00;2024-02-15T15:08:18+01:00;Abbaye;643200;6851871;63504;91064;Bièvres;onstreetBus
52901;52901-63534;2014-12-29T15:31:51+01:00;2024-02-15T15:08:18+01:00;Porte Jaune;643343;6852069;63534;91064;Bièvres;onstreetBus
58312;58312-72459;2014-12-29T15:31:51+01:00;2024-02-14T09:01:49+01:00;Bobigny - Benoit Frachon;658259;6867208;72459;93008;Bobigny;onstreetBus
50569;50569-72394;2014-12-29T15:31:51+01:00;2024-02-13T16:42:30+01:00;Joffre - De Lattre De Tassigny;648810;6873500;72394;93031;Épinay-sur-Seine;onstreetBus
43580;829161-70668;2014-12-29T00:00:00+01:00;2024-02-13T15:46:47+01:00;Parc Montsouris;651453;6858461;70668;75114;Paris 14e;onstreetBus
47472;1225728-1225729;2014-12-29T00:00:00+01:00;2024-02-12T12:33:10+01:00;Baudelaire;693844;6872719;68929;77284;Meaux;onstreetBus
47470;47470-68893;2014-12-29T15:31:51+01:00;2024-02-12T12:33:10+01:00;Pierris;692226;6872282;68893;77284;Meaux;onstreetBus
47471;1307450-1307451;2014-12-29T00:00:00+01:00;2024-02-12T12:33:10+01:00;Concorde;693447;6872074;68884;77284;Meaux;onstreetBus
478207;1154354-1206856;2019-08-29T14:46:50+02:00;2024-02-12T12:33:10+01:00;Avenue du Maréchal Foch;691618;6872499;68917;77284;Meaux;onstreetBus
478158;1154175-1154177;2019-08-29T14:43:38+02:00;2024-02-12T12:33:10+01:00;Saint Faron;691607;6874367;478159;77284;Meaux;onstreetBus
44883;44883-68858;2014-12-29T15:31:51+01:00;2024-02-12T12:33:10+01:00;Saint Pères;691273;6871718;68858;77330;Nanteuil-lès-Meaux;onstreetBus
52556;52556-68900;2014-12-29T15:31:51+01:00;2024-02-12T12:33:10+01:00;Bazin;693956;6872350;68900;77284;Meaux;onstreetBus
52775;52775-68933;2014-12-29T15:31:51+01:00;2024-02-12T12:33:10+01:00;Ecluse Saint Lazare;692854;6872789;68933;77284;Meaux;onstreetBus
52710;52710-68908;2014-12-29T15:31:51+01:00;2024-02-12T12:33:10+01:00;Paul Barennes;692454;6872451;68908;77284;Meaux;onstreetBus
52714;1225724-1225725;2014-12-29T00:00:00+01:00;2024-02-12T12:33:10+01:00;Graham Bell;694977;6872852;68942;77284;Meaux;onstreetBus
45589;45589-1338954;2014-12-29T15:31:51+01:00;2024-02-09T14:53:33+01:00;Orsel;651582;6865025;482803;75118;Paris 18e;onstreetBus
45565;45565-71477;2014-12-29T15:31:51+01:00;2024-02-09T14:45:55+01:00;Lamarck - Becquerel;651888;6865611;71477;75118;Paris 18e;onstreetBus
45135;45135-71221;2014-12-29T15:31:51+01:00;2024-02-09T14:43:18+01:00;Saint-Guillaume;650790;6861835;71221;75107;Paris 7e;onstreetBus
45293;45293-70984;2014-12-29T15:31:51+01:00;2024-02-09T14:39:27+01:00;Choisy - Tolbiac;653061;6858654;70984;75113;Paris 13e;onstreetBus
45599;1233826-1233827;2014-12-29T00:00:00+01:00;2024-02-09T14:25:57+01:00;Cambrai (rue de l'Ourcq);654262;6866134;72020;75119;Paris 19e;onstreetBus
45111;1328443-1328444;2014-12-29T00:00:00+01:00;2024-02-09T14:22:56+01:00;Bréa - Notre-Dame-des-Champs;650839;6860618;482727;75106;Paris 6e;onstreetBus
474356;1115669-1209701;2019-04-17T00:00:00+02:00;2024-02-09T14:20:57+01:00;Place d'Italie - Bobillot;652621;6859113;71033;75113;Paris 13e;onstreetBus
47916;1549390-1549389;2014-12-29T00:00:00+01:00;2024-02-09T12:01:45+01:00;Andrésy;630356;6875383;65542;78015;Andrésy;railStation
57483;57483-70170;2014-12-29T15:31:51+01:00;2024-02-08T10:58:10+01:00;Utrillo;654767;6854595;70170;94081;Vitry-sur-Seine;onstreetBus
50582;50582-70957;2014-12-29T15:31:51+01:00;2024-02-07T15:46:58+01:00;Lannes;640938;6867143;70957;92050;Nanterre;onstreetBus
57728;57728-1242002;2014-12-29T15:31:51+01:00;2024-02-07T15:23:49+01:00;Place John Fitzgerald Kennedy;645954;6858124;70618;92040;Issy-les-Moulineaux;onstreetBus
473621;1100593-1100710;2019-03-18T00:00:00+01:00;2024-02-07T15:01:33+01:00;Gare de Vitry sur Seine;656076;6855820;70313;94081;Vitry-sur-Seine;onstreetBus
43712;43712-63322;2014-12-29T15:31:51+01:00;2024-02-07T14:53:22+01:00;Les Castors;642092;6848667;63322;91635;Vauhallan;onstreetBus
50513;50513-1007919;2014-12-29T15:31:51+01:00;2024-02-07T14:45:14+01:00;Les Bouvets;643970;6865679;71471;92062;Puteaux;onstreetBus
44404;1072982-1072979;2014-12-29T00:00:00+01:00;2024-02-07T10:41:27+01:00;Place du 29e Dragon / Désiré Laurent;722166;6829438;62198;77379;Provins;onstreetBus
54669;54669-70760;2014-12-29T15:31:51+01:00;2024-02-06T16:09:15+01:00;Laboratoire Debat;641338;6861800;70760;92033;Garches;onstreetBus
50570;50570-72395;2014-12-29T15:31:51+01:00;2024-02-06T15:43:27+01:00;Place Fitzelin;649080;6873498;72395;93031;Épinay-sur-Seine;onstreetBus
